label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,note,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,091215_0i,091215_0M,091215_1i,091215_1M,091215_3i,091215_3M,091215_5i,091215_5M,091215_15i,091215_15M,091215_45i,091215_45M,091215_120i,091215_120M,091215_240i,091215_240M
,0,189,1,196.0544,5.213057,0.6854222,C13-label-1,D-gluconate,HMDB00625,C6H12O7,0.213057,0.1556587,195.051,1724.695,2592.716,474.3738,337.601,240.3295,641.9006,482.6281,452.5309,528.7066,648.7772,532.2747,943.0246,991.1981,1300.642,809.8101,593.3073
,0,190,3,197.0566,5.215648,0.6640505,C13-label-2,D-gluconate,HMDB00625,C6H12O7,0.2156477,5.884914,195.051,693.89,723.0593,0.0,668.9531,478.0219,757.4398,538.1104,818.1318,865.5354,839.4844,241.9189,617.1551,417.0303,839.6265,518.7473,488.0657
,0,191,0,198.0599,5.3098,0.09572644,C13-label-3,D-gluconate,HMDB00625,C6H12O7,0.3098001,6.009184,195.051,0.0,0.0,0.0,174.2504,0.0,148.5763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0,192,0,199.0648,5.234467,0.09058002,C13-label-4,D-gluconate,HMDB00625,C6H12O7,0.2344666,1.53305,195.051,0.0,0.0,0.0,0.0,0.0,0.0,117.3088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0,193,6,200.0678,5.230702,0.8228768,C13-label-5,D-gluconate,HMDB00625,C6H12O7,0.2307019,0.1525362,195.051,0.0,0.0,1014.228,2282.737,897.6482,1632.426,1093.258,2606.986,1106.129,2056.636,165.4555,2298.319,1504.764,2999.725,2094.051,2818.947
,0,194,14,201.0712,5.254666,0.8366396,C13-label-6,D-gluconate,HMDB00625,C6H12O7,0.2546659,0.2276625,195.051,0.0,0.0,19669.36,36066.64,20903.84,32066.27,23352.87,39885.71,20655.96,35639.24,21484.99,41048.57,26315.99,47683.06,29721.15,45600.66
,0,195,16,191.0198,13.77105,0.8219005,C12 PARENT,isocitrate,HMDB00193,C6H8O7,0.171052,0.4792842,191.0198,203933.9,140490.6,214458.9,153226.7,225601.0,175700.4,210337.0,188983.0,184021.6,195445.9,175519.6,194728.0,192992.2,211454.2,200131.5,203495.3
,0,196,15,192.0232,13.77011,0.828361,C13-label-1,isocitrate,HMDB00193,C6H8O7,0.1701078,0.6357064,191.0198,10489.16,7720.478,13416.46,9624.458,12611.04,10283.96,13211.55,9406.388,13748.05,11850.94,12320.89,12012.35,14869.34,13170.33,14817.72,13690.89
,0,197,12,193.0265,13.76914,0.8250055,C13-label-2,isocitrate,HMDB00193,C6H8O7,0.169138,0.07905025,191.0198,198.8604,142.0759,3888.399,266.9068,44347.55,1779.564,67399.47,2282.612,73632.27,3679.673,68334.77,2941.757,56640.47,2552.927,58373.97,3446.594
,0,198,8,194.0299,13.777,0.8288571,C13-label-3,isocitrate,HMDB00193,C6H8O7,0.177001,0.3932074,191.0198,0.0,0.0,93.50607,0.0,1819.473,840.925,2933.933,1855.324,3778.34,3076.537,4220.635,930.6638,9447.953,620.643,10652.39,900.7417
,0,199,4,195.0333,13.77674,0.7525726,C13-label-4,isocitrate,HMDB00193,C6H8O7,0.1767445,0.782369,191.0198,0.0,0.0,0.0,0.0,0.0,0.0,102.0478,0.0,743.7946,95.0095,5172.62,118.8743,18326.58,590.6697,20506.32,633.4619
,0,200,5,196.0366,13.76305,0.812576,C13-label-5,isocitrate,HMDB00193,C6H8O7,0.1630497,0.6226918,191.0198,0.0,0.0,0.0,0.0,254.3942,0.0,1251.705,0.0,2652.049,0.0,4793.379,0.0,11161.02,171.6534,16357.34,426.5063
,0,201,2,197.0399,13.75499,0.7571503,C13-label-6,isocitrate,HMDB00193,C6H8O7,0.1549921,0.07744011,191.0198,0.0,0.0,0.0,216.7223,0.0,253.7173,110.9188,252.4537,244.4834,295.1678,135.6135,294.4102,1997.966,266.927,4371.862,234.8954
,0,202,4,184.9858,13.56735,0.8201717,C12 PARENT,3 phosphoglycerate,HMDB00807,C3H7O7P,0.002650261,0.494918,184.9858,11468.93,9169.839,4242.249,6321.699,1986.938,2614.768,846.0334,924.6367,830.5143,921.6483,1170.034,1214.445,250.6507,508.3821,369.0602,297.6978
,0,203,0,185.9893,13.568,0.06814572,C13-label-1,3 phosphoglycerate,HMDB00807,C3H7O7P,0.001999855,1.722868,184.9858,0.0,222.2849,87.54722,147.4873,0.0,158.8715,0.0,0.0,0.0,96.53158,0.0,0.0,76.61609,83.99885,0.0,0.0
,0,204,0,186.9925,13.57212,0.06635559,C13-label-2,3 phosphoglycerate,HMDB00807,C3H7O7P,0.002123833,0.4896068,184.9858,213.2574,0.0,169.1914,0.0,535.7353,239.0757,181.8764,276.094,180.9041,399.601,222.1224,760.6374,290.9808,118.3575,261.6173,0.0
,0,205,7,187.9958,13.57594,0.8271625,C13-label-3,3 phosphoglycerate,HMDB00807,C3H7O7P,0.005943298,0.5681593,184.9858,0.0,0.0,5878.892,2157.631,17863.01,9594.026,13559.53,8887.841,10145.19,10202.78,16223.45,18800.64,7704.632,10341.07,10117.83,7018.869
,0,206,7,168.9908,13.71868,0.8189227,C12 PARENT,Dihydroxyacetone phosphate,HMDB01473,C3H7O6P,0.001319885,0.0,168.9908,12992.71,7744.9,10140.0,6299.82,8665.867,5872.896,7250.329,4625.469,2513.192,1261.853,587.9459,327.7334,121.0267,87.01703,328.3265,245.6432
,0,207,0,169.9941,13.70202,0.2016263,C13-label-1,Dihydroxyacetone phosphate,HMDB01473,C3H7O6P,0.01797962,0.0,168.9908,260.4695,0.0,82.11471,0.0,239.2309,0.0,79.00884,0.0,0.0,0.0,0.0,0.0,67.2456,0.0,0.0,0.0
,0,208,0,170.9975,13.71506,0.06756567,C13-label-2,Dihydroxyacetone phosphate,HMDB01473,C3H7O6P,0.004943848,0.0,168.9908,0.0,0.0,0.0,0.0,79.5391,0.0,277.8003,0.0,214.3977,0.0,116.6786,0.0,84.12586,58.93361,96.1889,0.0
,0,209,8,172.001,13.73041,0.8138822,C13-label-3,Dihydroxyacetone phosphate,HMDB01473,C3H7O6P,0.01041412,0.8871347,168.9908,0.0,0.0,360.8657,208.1967,6754.328,1948.357,9355.015,3515.909,16516.32,6095.042,7000.796,3357.571,3182.245,2378.179,4605.746,3225.52
,0,210,16,164.0716,4.103504,0.8289571,C12 PARENT,phenylalanine,HMDB00159,C9H11NO2,0.03649569,0.8370066,164.0716,3368434.0,4162643.0,3505557.0,4620308.0,3501025.0,4390224.0,3716262.0,4984713.0,3258937.0,4685044.0,3181975.0,4645505.0,3642342.0,4752132.0,3359672.0,4684634.0
,0,211,16,165.0749,4.101598,0.8330887,C13-label-1,phenylalanine,HMDB00159,C9H11NO2,0.03840208,1.201661,164.0716,335068.2,408535.0,349462.0,453382.1,343806.3,428665.3,362985.5,496526.5,322231.9,462870.9,310132.9,459171.5,356727.5,472700.7,330037.8,453222.5
,0,212,15,166.0781,4.092066,0.7874323,C13-label-2,phenylalanine,HMDB00159,C9H11NO2,0.04793406,2.021294,164.0716,13466.98,15314.4,13129.46,19024.59,12550.68,16838.11,13530.86,19392.01,12386.39,18095.48,12579.32,17643.95,13455.93,18172.41,12607.63,18645.49
,0,213,4,167.0815,4.092067,0.833635,C13-label-3,phenylalanine,HMDB00159,C9H11NO2,0.0479331,1.917831,164.0716,478.4759,777.4578,205.8436,644.8161,284.147,880.0511,509.5482,1172.998,410.7981,826.4412,231.4858,661.0134,502.2054,400.0944,186.726,868.677
,0,214,2,168.0851,4.101753,0.7323929,C13-label-4,phenylalanine,HMDB00159,C9H11NO2,0.03824711,0.2723404,164.0716,231.8149,209.8901,176.5578,481.2187,0.0,414.3288,0.0,680.9954,0.0,439.7224,0.0,675.7722,327.1095,715.2425,242.8748,703.2565
,0,215,0,169.0886,4.1203,0.1088477,C13-label-5,phenylalanine,HMDB00159,C9H11NO2,0.01969957,0.5414487,164.0716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.6476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.8479
,0,216,0,170.0925,4.128034,0.0500187,C13-label-6,phenylalanine,HMDB00159,C9H11NO2,0.01196623,4.216329,164.0716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.8924,0.0,178.8151
,0,217,0,172.0975,4.115433,0.05043375,C13-label-8,phenylalanine,HMDB00159,C9H11NO2,0.02456665,5.851764,164.0716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.3058,334.366,0.0,354.871,0.0,0.0
,0,218,16,146.0458,4.249355,0.8319453,C12 PARENT,glutamate,HMDB03339,C5H9NO4,0.04935551,0.5223971,146.0458,1652194.0,1316937.0,1397863.0,1243890.0,1544214.0,1317517.0,1634818.0,1452083.0,1568133.0,1443375.0,1563781.0,1382171.0,973313.4,1339022.0,873441.0,1065245.0
,0,219,16,147.049,4.245542,0.8351924,C13-label-1,glutamate,HMDB03339,C5H9NO4,0.04554176,1.971564,146.0458,84454.88,70438.15,72959.88,64134.89,84758.55,67377.21,83185.59,73154.15,83822.85,79690.07,85095.55,73629.7,78995.32,70645.23,72443.93,58329.47
,0,220,9,148.0523,4.242683,0.8336532,C13-label-2,glutamate,HMDB03339,C5H9NO4,0.04268312,2.061266,146.0458,1248.085,1064.284,1529.952,730.4888,3696.343,1362.075,9454.708,2357.04,59182.43,7458.715,231989.7,16570.5,360160.5,20931.87,336499.1,46557.89
,0,221,6,149.0555,4.254102,0.7640414,C13-label-3,glutamate,HMDB03339,C5H9NO4,0.05410194,2.661608,146.0458,0.0,0.0,0.0,835.2036,0.0,0.0,0.0,0.0,1775.222,2132.579,13808.26,7214.24,79441.01,5902.007,96225.22,10665.42
,0,222,4,150.059,4.242239,0.8345263,C13-label-4,glutamate,HMDB03339,C5H9NO4,0.04223871,1.728646,146.0458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.1081,0.0,12624.21,0.0,87461.98,254.7519,130631.5,2202.545
,0,223,3,151.0623,4.238529,0.7409174,C13-label-5,glutamate,HMDB03339,C5H9NO4,0.0385294,2.626251,146.0458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4763.936,0.0,34713.97,0.0,64410.52,1159.798
,0,224,12,133.0143,12.77721,0.7990076,C12 PARENT,malate,HMDB00744,C4H6O5,0.07720661,0.4588618,133.0143,130915.3,10232.88,118061.3,7889.039,154146.4,6937.127,135595.2,9910.685,83866.54,6936.759,106097.7,9274.964,71390.71,43524.04,70007.82,25841.06
,0,225,9,134.0177,12.77054,0.7870819,C13-label-1,malate,HMDB00744,C4H6O5,0.07053757,0.9108528,133.0143,4929.094,425.683,4405.803,76.4028,6135.698,216.1051,4741.015,116.4955,2683.376,76.35321,4739.609,141.4801,5354.387,1787.605,6292.923,957.8323
,0,226,4,135.021,12.79029,0.8041018,C13-label-2,malate,HMDB00744,C4H6O5,0.09028721,0.6780632,133.0143,0.0,0.0,0.0,0.0,0.0,0.0,100.2486,0.0,1024.294,101.1623,9163.797,0.0,25626.95,621.9836,29118.78,833.5975
,0,227,6,136.0244,12.78461,0.8383994,C13-label-3,malate,HMDB00744,C4H6O5,0.08460712,0.5608847,133.0143,0.0,0.0,79.56322,0.0,740.4388,292.2469,1996.669,612.6052,2710.75,913.4299,7563.837,898.103,14978.75,3555.6,23614.06,2883.597
,0,228,1,137.0276,12.78561,0.7561455,C13-label-4,malate,HMDB00744,C4H6O5,0.08560848,0.1113555,133.0143,0.0,0.0,64.68286,113.9564,61.43163,0.0,75.81126,124.0396,88.31229,147.2812,431.5504,388.782,3460.678,588.1402,7954.168,217.3975
,0,229,16,132.0302,4.412355,0.8398286,C12 PARENT,aspartate,HMDB00191,C4H7NO4,0.3623548,0.3467113,132.0302,607735.2,234045.5,504982.7,210079.6,625393.0,235540.6,543818.1,222375.2,485228.1,204376.6,674065.8,240760.1,528688.7,496005.8,400910.9,385517.9
,0,230,16,133.0335,4.415215,0.828642,C13-label-1,aspartate,HMDB00191,C4H7NO4,0.3652153,0.5734939,132.0302,24712.32,8949.442,19686.14,8090.1,25984.9,7939.379,23995.2,8321.062,20184.72,7824.675,30722.83,9592.71,46652.34,19947.64,41939.68,17209.49
,0,231,8,134.0366,4.418076,0.8357681,C13-label-2,aspartate,HMDB00191,C4H7NO4,0.3680754,2.846004,132.0302,271.2239,161.2818,617.257,192.9949,609.6307,473.0255,875.7391,636.6582,4203.93,1285.4,57068.52,3306.801,175660.1,5979.939,162329.8,12710.68
,0,232,12,135.0402,4.40581,0.8406252,C13-label-3,aspartate,HMDB00191,C4H7NO4,0.3558102,0.677966,132.0302,0.0,0.0,147.1248,0.0,1642.766,1137.393,5615.295,4334.562,16910.4,17581.18,45009.2,31151.65,111025.4,40316.41,134843.0,45282.34
,0,233,3,136.0435,4.410012,0.7791933,C13-label-4,aspartate,HMDB00191,C4H7NO4,0.3600116,1.009449,132.0302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.8104,0.0,2748.277,133.188,22783.4,280.7752,44219.96,421.2168
,0,234,16,130.0509,8.073797,0.8198639,C12 PARENT,N-Acetyl-L-alanine,HMDB00766,C5H9NO3,0.1037974,0.5866465,130.0509,161691.5,28072.84,135117.9,21026.08,138837.5,21014.79,138449.7,22842.16,110058.9,23372.59,147459.1,22655.72,111473.4,22904.18,78975.35,24207.28
,0,235,13,131.0542,8.07761,0.8321471,C13-label-1,N-Acetyl-L-alanine,HMDB00766,C5H9NO3,0.1076102,0.9314482,130.0509,7518.673,1985.521,5948.056,477.8524,7149.682,881.3972,6267.569,964.4538,5221.404,1044.647,7136.125,1051.746,5740.164,1042.98,3748.696,733.158
,0,236,3,132.0575,8.072272,0.8187147,C13-label-2,N-Acetyl-L-alanine,HMDB00766,C5H9NO3,0.1022725,1.039918,130.0509,0.0,123.0874,0.0,0.0,0.0,0.0,0.0,0.0,427.7617,0.0,2363.682,0.0,6061.725,0.0,9584.265,115.0841
,0,237,5,133.0608,8.070477,0.8187317,C13-label-3,N-Acetyl-L-alanine,HMDB00766,C5H9NO3,0.1004777,1.720127,130.0509,146.1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.96,0.0,3284.32,156.5441,8455.665,987.9322,14506.81,1479.878
,0,238,1,134.0643,8.063183,0.7184808,C13-label-4,N-Acetyl-L-alanine,HMDB00766,C5H9NO3,0.09318304,1.024352,130.0509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.2999,0.0,270.7318,0.0,2126.67,0.0
,0,239,3,135.0677,8.064075,0.831692,C13-label-5,N-Acetyl-L-alanine,HMDB00766,C5H9NO3,0.09407473,0.5648569,130.0509,0.0,0.0,0.0,0.0,0.0,0.0,118.6211,0.0,0.0,0.0,3601.298,0.0,12254.19,0.0,26051.29,0.0
,0,240,11,117.0194,11.57588,0.8120709,C12 PARENT,Succinate,HMDB00254,C4H6O4,0.004118919,0.9127682,117.0194,10843.81,3910.062,7750.236,2285.58,4064.357,1827.348,4875.752,2691.58,5859.943,2823.05,7654.106,2945.897,8597.74,2913.722,9066.229,3650.391
,0,241,0,118.0227,11.56609,0.2414353,C13-label-1,Succinate,HMDB00254,C4H6O4,0.01390743,0.4525042,117.0194,304.1543,193.1656,316.8304,58.78143,51.50817,75.8534,153.4426,51.95495,206.6462,41.96513,152.0725,126.4802,604.9156,0.0,551.199,154.7736
,0,242,2,119.0261,11.57215,0.8225573,C13-label-2,Succinate,HMDB00254,C4H6O4,0.007850647,0.2563941,117.0194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.47373,0.0,791.6226,0.0,2209.112,0.0,2670.002,0.0
,0,243,2,120.0298,11.57197,0.8047529,C13-label-3,Succinate,HMDB00254,C4H6O4,0.008032799,3.432387,117.0194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.08407,0.0,0.0,0.0,606.6358,0.0,1297.281,0.0
,0,244,0,121.0328,11.57304,0.0648728,C13-label-4,Succinate,HMDB00254,C4H6O4,0.0069561,0.3782147,117.0194,105.6172,0.0,0.0,153.0654,78.8483,94.0097,131.8147,166.8128,51.18225,91.22943,106.0349,59.71922,678.8651,55.22473,1177.523,110.9527
,0,245,15,116.0505,7.793204,0.8257642,C12 PARENT,indole,HMDB00738,C8H7N,0.2932038,0.2629679,116.0505,100097.2,124901.9,106954.1,120961.0,96783.01,125357.0,98813.94,120261.5,90801.84,124083.2,96549.62,111891.9,91341.8,119902.6,91143.41,105119.6
,0,246,16,117.0539,7.798006,0.828348,C13-label-1,indole,HMDB00738,C8H7N,0.2980056,0.3910708,116.0505,7383.356,7659.348,6666.677,9395.21,6611.598,9628.816,6647.969,7987.652,5677.615,7596.097,6263.135,8068.749,5930.233,8876.453,6013.012,6910.513
,0,247,0,118.0572,7.797071,0.09884286,C13-label-2,indole,HMDB00738,C8H7N,0.2970705,0.7108697,116.0505,0.0,351.4891,116.0961,0.0,136.3513,264.1757,0.0,0.0,0.0,101.1353,0.0,191.2532,0.0,229.9863,0.0,151.3773
,0,248,13,115.0401,13.40931,0.8336673,C12 PARENT,2-keto-isovalerate,HMDB000193,C5H8O3,0.3493052,0.6631945,115.0401,36810.98,20623.53,7367.456,7017.037,9762.915,7427.19,9389.448,7385.037,11524.52,7990.333,21045.2,11596.3,56868.62,33936.96,64333.19,36491.46
,0,249,8,116.0435,13.40075,0.8164345,C13-label-1,2-keto-isovalerate,HMDB000193,C5H8O3,0.3407488,0.5917143,115.0401,1608.181,779.1741,242.1624,371.2967,243.5494,92.51109,393.6616,201.8982,248.3264,441.4637,431.0348,470.8222,2238.049,971.1642,2973.385,1806.98
,0,250,0,117.0467,13.39007,0.05923913,C13-label-2,2-keto-isovalerate,HMDB000193,C5H8O3,0.3300667,0.2607298,115.0401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.38881,41.7778,41.7269,0.0
,0,251,0,118.0511,13.4563,0.0482612,C13-label-3,2-keto-isovalerate,HMDB000193,C5H8O3,0.3962994,7.82004,115.0401,0.0,0.0,48.56877,136.9134,0.0,0.0,60.386,0.0,57.364,66.37361,0.0,0.0,0.0,42.70038,53.53447,87.90733
,0,252,0,120.0571,13.43103,0.04759455,C13-label-5,2-keto-isovalerate,HMDB000193,C5H8O3,0.3710327,2.160638,115.0401,0.0,0.0,0.0,51.58732,0.0,53.58156,0.0,0.0,0.0,84.10735,0.0,0.0,0.0,0.0,0.0,0.0
,0,253,16,115.0037,4.410448,0.8381601,C12 PARENT,fumarate,HMDB00134,C4H4O4,0.0004477501,0.2653618,115.0036,106436.8,36465.39,83808.24,29027.02,112012.0,35289.32,96841.43,32790.61,84156.88,29453.14,121142.7,35834.84,91033.54,77817.56,70738.04,62764.21
,0,254,13,116.007,4.418074,0.8398996,C13-label-1,fumarate,HMDB00134,C4H4O4,0.008074284,0.2630666,115.0036,2783.057,1272.868,2699.677,1063.858,4072.122,1056.702,3335.779,1276.431,2669.27,1138.111,3977.617,1645.098,7796.604,3017.924,6147.41,1933.226
,0,255,4,117.0103,4.405235,0.7375748,C13-label-2,fumarate,HMDB00134,C4H4O4,0.004764557,0.7172298,115.0036,101.8134,0.0,0.0,0.0,0.0,0.0,121.1241,0.0,506.5366,0.0,8171.927,156.0043,29893.88,550.1167,27081.78,1333.585
,0,256,8,118.0137,4.418036,0.8314862,C13-label-3,fumarate,HMDB00134,C4H4O4,0.008036137,0.4525385,115.0036,0.0,0.0,0.0,0.0,162.0777,125.6206,995.7938,724.509,2134.961,2087.937,7505.546,4276.226,18811.42,4696.086,22913.12,5994.271
,0,257,2,119.0171,4.410428,0.6999549,C13-label-4,fumarate,HMDB00134,C4H4O4,0.0004277229,0.3205167,115.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.8869,0.0,3257.187,0.0,6917.826,0.0
,0,258,16,102.056,4.250308,0.8369871,C12 PARENT,4-aminobutyrate,HMDB00112,C4H9NO2,0.2503076,0.2990276,102.056,1140313.0,931406.0,946719.0,851433.5,1052580.0,897967.1,1107351.0,965076.0,1062847.0,996121.7,1037618.0,934580.3,641087.2,898690.6,581157.3,708712.3
,0,259,16,103.0593,4.245543,0.8389547,C13-label-1,4-aminobutyrate,HMDB00112,C4H9NO2,0.245543,0.6662619,102.056,46476.2,34098.79,37720.3,36677.92,43427.84,35308.57,51765.93,39421.36,72298.47,42127.43,174547.1,38923.91,226830.4,43974.61,220335.9,45914.98
,0,260,10,104.0626,4.250309,0.8346274,C13-label-2,4-aminobutyrate,HMDB00112,C4H9NO2,0.2503085,1.173045,102.056,431.9076,302.1358,252.6445,210.187,704.8425,279.5117,719.7549,1087.195,5095.309,3955.636,26671.92,9204.278,78168.98,5618.389,85195.65,13359.14
,0,261,5,105.066,4.255716,0.7892646,C13-label-3,4-aminobutyrate,HMDB00112,C4H9NO2,0.2557163,0.8713821,102.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.5143,628.7421,8992.959,2696.23,62216.53,2539.308,88403.48,5740.685
,0,262,2,106.0694,4.242342,0.7824257,C13-label-4,4-aminobutyrate,HMDB00112,C4H9NO2,0.242342,0.8631393,102.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2242.1,0.0,20970.31,0.0,45775.35,692.9925
,0,263,14,87.00874,8.588458,0.8225976,C12 PARENT,pyruvate,HMDB00243,C3H4O3,0.001542091,0.3507414,87.00874,108683.1,105656.6,35837.08,62386.14,22472.16,49015.08,32051.62,61197.39,33726.25,51053.14,22956.29,33816.52,26187.12,20230.6,19934.02,16162.7
,0,264,3,88.01211,8.577972,0.7634764,C13-label-1,pyruvate,HMDB00243,C3H4O3,0.01202774,0.1733714,87.00874,1925.977,1930.844,503.3866,1151.901,338.348,1214.884,711.2324,932.0224,726.6206,698.6436,664.5697,729.9189,873.043,556.0022,1288.568,781.5259
,0,265,4,89.01545,8.577115,0.7295956,C13-label-2,pyruvate,HMDB00243,C3H4O3,0.01288509,0.3428345,87.00874,121.7652,0.0,0.0,0.0,0.0,0.0,117.0535,154.9265,319.11,231.832,1361.053,1076.32,5293.169,4256.835,6009.669,5613.319
,0,266,11,90.0188,8.5844,0.8280782,C13-label-3,pyruvate,HMDB00243,C3H4O3,0.005599976,0.3390133,87.00874,0.0,0.0,1645.064,586.2802,4234.854,3652.398,11622.65,6830.18,25838.45,20148.13,72442.52,66456.2,183875.1,188028.0,250430.8,222984.0
